adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/bOGkgRGdhrBYJSLpXaxhXVstddV.jpg,"[12, 28, 14]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",153.811,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.3,12490
False,/5zfVNTrkhMu673zma6qhFzG01ig.jpg,[878],300668,en,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",29.516,/d3qcpfNwbAMCNqWDHzPQsUYiUgS.jpg,2018-02-22,Annihilation,False,6.3,4232
False,/zjG95oDnBcFKMPgBEmmuNVOMC90.jpg,"[35, 18]",299782,en,The Other Side of the Wind,"Surrounded by fans and skeptics, grizzled director J.J. ""Jake"" Hannaford returns from years abroad in Europe to a changed Hollywood, where he attempts to make his innovative comeback film.",6.82,/kFky1paYEfHxfCYByEc9g7gn6Zk.jpg,2018-11-02,The Other Side of the Wind,False,7.1,55
False,/q9hnJ9SzwcF30seRtXEzLd5l1gw.jpg,"[18, 35, 14]",351044,en,Welcome to Marwen,"When a devastating attack shatters Mark Hogancamp and wipes away all memories, no one expected recovery. Putting together pieces from his old and new life, Mark meticulously creates a wondrous town named Marwen where he can heal and be heroic. As he builds an astonishing art installation — a testament to the most powerful women he knows — through his fantasy world, he draws strength to triumph in the real one.",61.973,/o45VIAUYDcVCGuzd43l8Sr5Dfti.jpg,2018-12-21,Welcome to Marwen,False,6.6,174
False,/AmO8I38bkHwKhgxPNrd6djBQyPU.jpg,"[53, 9648, 27, 14]",361292,en,Suspiria,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the troupe's artistic director, an ambitious young dancer and a grieving psychotherapist. Some will succumb to the nightmare, others will finally wake up.",41.461000000000006,/dzWTnkert9EoiPWldWJ15dnfAFl.jpg,2018-10-11,Suspiria,False,7.2,579
False,/aZNzj2SPDVLSDSTDWwa2VPg7RNO.jpg,[18],306755,en,Dirty Dealing,"A group of sexy blackjack dealers, The Sin Pit Pussycats, plot to rob a Vegas casino to get revenge against the shady owner who wronged them.",1.9080000000000001,/IMoEoMgF2eKdwf0AimIGkVpDrA.jpg,2018-06-19,Dirty Dealing,False,3.0,1
False,/6d54yuOB8kRqhSZtkcwP7UHfIRc.jpg,[35],373209,en,Izzy Gets the F*ck Across Town,A woman at rock bottom must find her way across Los Angeles in order to crash her ex-boyfriend's engagement party.,3.008,/PB9GF6RkDNVPhuk4hl1WICeomU.jpg,2018-06-22,Izzy Gets the F*ck Across Town,False,6.2,19
False,/vKurwZ1vKZZuJlf1KNtRby1r8lQ.jpg,"[80, 18]",378631,en,Like Me,"After posting a video of herself robbing a convenience store, Kiya amasses a huge social media following. A reckless loner, she seeks some form of genuine human connection. Through her travels, she encounters a drifter, an Internet troll and a paint huffing outsider who are all pulled into her circle of chaos, junk food, and drugs.",1.788,/fwIohtH5SMaN9auXpYRcZ6jVzKx.jpg,2018-01-25,Like Me,False,5.9,16
False,/lcQP6kgH2qJn84XoE0snlv1vWWU.jpg,[18],341735,en,The Seagull,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina.",7.526,/iInKqA5kdOrLM5KaQp8iOhSl4DK.jpg,2018-05-11,The Seagull,False,5.8,21
False,/iI0xbqvUHHq67fyluqyQXzlrdJQ.jpg,"[18, 53, 28, 80]",283601,en,Galveston,"After a violent encounter, Roy finds Rocky and sees something in her eyes that prompts a fateful decision. He takes her with him as he flees to Galveston, an action as ill-advised as it is inescapable.",10.805,/u3hDPc70JEWbrLruk6sni1OcODe.jpg,2018-10-10,Galveston,False,6.2,108
False,/6ELJEzQJ3Y45HczvreC3dg0GV5R.jpg,"[28, 12, 14, 878]",284054,en,Black Panther,"King T'Challa returns home from America to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantel to join with girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",58.95399999999999,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,2018-02-13,Black Panther,False,7.4,11464
False,/yp6JNRU4PQEeWAVbTKG2E8pYGiP.jpg,"[80, 18, 36, 53]",339103,en,Gotti,"John Gotti rises to the top of the New York underworld to become the boss of the Gambino crime family. His life takes a tumultuous turn as he faces tragedy, multiple trials and a prison sentence.",12.706,/6vdCoMp68u6JbnlqeXEvxrTNPSm.jpg,2018-06-14,Gotti,False,5.2,216
False,/kpjp9Wqj6U4wdv4oSEe9FLkNhaQ.jpg,"[28, 18, 27, 53]",295011,en,Patient Zero,"After an unprecedented global pandemic has turned the majority of humankind into violent infected beings, Morgan, a man gifted with the ability to speak the infected's new language, leads the last survivors on a hunt for patient zero and a cure.",11.345,/5jOqatpfh0aKYhl6fN83RK69UtC.jpg,2018-09-14,Patient Zero,False,4.8,145
False,/f4E0ocYeToEuXvczZv6QArrMDJ.jpg,"[878, 28, 53, 12, 27]",346910,en,The Predator,"When a kid accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled female scientist can prevent the end of the human race.",36.031,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,2018-09-05,The Predator,False,5.2,1868
False,,"[53, 14, 27, 10749]",297548,en,Never Can Say Good-bye,"Have you ever met someone and suddenly felt love or hate? Did you wonder why? What if you had forgotten the reason? Would you want to remember if it could save you life?  Elizabeth was asked by her mentor to teach a writing course at a small college.  Since she never forgets a kindness, she reluctantly agrees.  Arriving in town, she instantly regrets her decision.  She wants to run, but she is honor bound to stay.  Even as the ghost of a small child begs her to forgive, the memories of another time arouse feelings of hatred that she doesn't understand and cannot control. When she meets Shane, all of their lives are thrown onto a dangerous collision course from which they can neither run, nor can they hide.  The question is, ""Can they overcome their tragic past or will they be doomed to repeat it?""  Love can be a blessing or the curse that destroys a town.",0.715,/6VsPCriuPknJHmPqzW7uHXRO90h.jpg,2018-07-10,Never Can Say Good-bye,False,0.0,2
False,/74vF474FSOLtecWak7SjA1CAmNW.jpg,[99],461234,en,Survivor's Guide to Prison,"Today, you're more likely to go to prison in the United States than anywhere else in the world. So in the unfortunate case it should happen to you - this is the Survivors Guide to Prison.",3.0389999999999997,/bEWKMO2hDh6mEm4dV5e8Q97Ecxt.jpg,2018-02-23,Survivor's Guide to Prison,False,6.5,12
False,/sB3hlxLu3divHJP2z6KzSJvjPys.jpg,"[18, 14, 27, 878, 10749, 53]",470398,en,Muse,A painter's life is forever changed when a mythical and deadly spirit from Celtic lore – a Leannán Sí – becomes his muse and lover.,0.601,/vRTD8dwcpa6IJQp6uY28ztV6Hqq.jpg,2018-09-09,Muse,False,5.7,5
False,,"[99, 10402]",554425,en,Warp Speed Chic,"A short film delving into the creation of Arctic Monkeys' ""Tranquility Hotel Base & Casino"".",0.6,/1SWVCxzDWB8bGWVcIHQ2sBryGNZ.jpg,2018-10-16,Warp Speed Chic,False,4.0,1
False,,[],554522,en,The Big Gust!,"After suffering a tragic loss, a grief-stricken young woman named Autumn is forced down an absurd-existential rabbit hole where she is haunted by a mysterious presence. From there, her life takes turn after turn as she is sent into anxiety and paranoia by way of a grieving father, unanswered questions from her friend's death, and the future she truly desires.",1.624,/lKN5vPJAhVfTaJeKhTvQwP2WZ0x.jpg,2018-10-12,The Big Gust!,False,10.0,1
False,,[27],558081,en,Doris,A group of eccentric old people invite guests around for a game of Bingo that invariably ends in murder.,1.506,/5RnAbh3mMogtTr4BGKCJyP73hrS.jpg,2018-01-01,Doris,False,7.0,1
False,/tVCUbmml3kLZp2cNnK2JyT19Fzc.jpg,"[10770, 10751]",499635,en,Brimming with Love,"Allie is an aspiring journalist who meets Sam, a coffee shop owner who plays matchmaker for his customers. Allie agrees to be matched but going though Sam's process causes her to see that her perfect match might just be the matchmaker himself.",4.71,/5FaEcyoNDMrjPKsfCgMjC5Rs1FD.jpg,2018-05-05,Brimming with Love,False,5.0,2
False,/2RCnsSNVGJYXizq4radvrarh8Q6.jpg,[],500114,en,Morning Show Mystery: Mortal Mishaps,"Billie Blessings has gone from beloved chef, restaurant owner, and morning show segment host to the prime suspect in a murder case when one of the executives at the network dies from poisoning.",2.25,/AvZ9pNRENS9ehZLwuuzavsofX8U.jpg,2018-01-21,Morning Show Mystery: Mortal Mishaps,False,7.5,4
False,/gpZW1Fb8OhHimTv3SIeD2y9qQWF.jpg,"[99, 36]",500244,en,The Simone Biles Story: Courage to Soar,"Based on her book, this World Premiere film follows Simone Biles through the sacrifices and hard work that led her to win 19 Olympic and World Championship medals.",3.103,/bcvRmSAhK2ObpCAb64JkEaTMhT0.jpg,2018-02-03,The Simone Biles Story: Courage to Soar,False,8.9,4
False,/a7f2CN7sBmFJJu5uO9BvDgqOEAc.jpg,"[18, 53]",500734,en,#SquadGoals,"Ambitious high school senior Samantha Hodges is a serious journalist, both for the school paper and for the yearbook, but she's just as serious about her friends, Nate, Gillian, and Rudy, all of whom are vying with her for a full-ride local scholarship to college. Very close to her mother, Emily, who is the school's guidance counselor, Samantha finds her reporting taking an investigative turn when two of her classmates--and contenders for the scholarship--are murdered.",3.214,/j5CNWCRvYonv4jMukmMe267T3Cr.jpg,2018-01-16,#SquadGoals,False,4.2,10
False,/qrBv1AZmVup94lHgpMMFdbl9pbj.jpg,"[28, 18, 36, 53, 10752]",468362,en,The Angel,"True story of Ashraf Marwan, who was President Nasser's son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence's most precious asset of the 20th century. Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.",9.919,/d5vBixJD1coOvHvr8N2pbyffxFU.jpg,2018-05-15,The Angel,False,7.0,81
False,/dmH6DvGnLCcbmuf6GYrrcNxkdhu.jpg,[99],559811,en,Meeboon being tucked in bed,Meeboon is gently laid in her bed and given her beloved plush then lovingly covered with her comfy blanket. The scene is punctuated by a soothing piano melody.,0.6,/fi0BxJiG20gIzvYQuUPUHxl9RCK.jpg,2018-04-05,Meeboon being tucked in bed,False,7.0,1
False,/yAlp1JVni2jLABUnB3PsjEvSIuy.jpg,[35],559945,en,Jon Richardson: Old Man,"Since his last show he has become a husband and father, seen the UK vote to leave the EU and watched the rise of Donald Trump, all of which leaves him asking one question, why does it seem that no one else alive can correctly load a dishwasher?",1.641,/9q0JPddngQNopxTHNtiJTCYZQyN.jpg,2018-11-19,Jon Richardson: Old Man,False,0.0,2
False,/gl3RKxaM65gyrvRoG3MffTYBoo5.jpg,"[27, 9648, 53]",476299,en,Ghostland,"A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange . . .",18.209,/48GWpOhl1s5hUciV7pvVMHkJnvv.jpg,2018-03-15,Ghostland,False,7.2,678
False,/qpK1GgDkirZi9GDZOgkpPuLourR.jpg,"[18, 36, 53]",476335,en,Shock and Awe,"A group of journalists covering George Bush's planned invasion of Iraq in 2003 are skeptical of the presidents claim that Saddam Hussein has ""weapons of mass destruction.""",3.486,/wdPQPRMIMp3Gcc83Dq1EjOgOgLT.jpg,2018-07-13,Shock and Awe,False,6.4,29
False,/8regFTY01Nc2ZolqBZlEYTi5xUO.jpg,[53],560412,en,Hospitality,A woman with a checkered past must protect her son when a man brings trouble to her isolated bed and breakfast.,3.2230000000000003,/hJuKwfBYhxUBmHxYuGwMlvM9WVF.jpg,2018-12-07,Hospitality,False,6.2,7
False,,"[99, 10402]",511662,en,Death Metal Grandma,"Death Metal Grandma follows 97-year-old Holocaust survivor, Inge Ginsberg, who has decided to break out as a singer of Death Metal music.",0.6,/ntUEX3IPYGhJlT6bCJEGLSghVCt.jpg,2018-03-01,Death Metal Grandma,False,6.0,1
False,/z9wwKf92GoGwfmKq8NumTlYBAML.jpg,"[99, 10770]",511689,en,Say Her Name: The Life and Death of Sandra Bland,"Sandra Bland was a bright, energetic activist whose life was cut short when a traffic stop resulted in a mysterious jail cell death just three days later.",2.228,/lSd7tysqV914OSsYBRey2zmlMpV.jpg,2018-04-25,Say Her Name: The Life and Death of Sandra Bland,False,6.3,3
False,/cWgRTVSdfnjTRHIH8WQki69lOoU.jpg,"[35, 18, 10749]",511751,en,Idle Thoughts,"When a demanding lover inspires her to write, an idle woman must fake the relationship in order to complete her new book.",2.715,/jufijj94Pwk323WCu9R2TbMIaHs.jpg,2018-03-14,Idle Thoughts,False,5.0,3
False,/hIYW4b3KiFczT0OWU80XmqiXg4r.jpg,"[35, 18]",511785,en,Alex Strangelove,"Alex Truelove is on a quest to lose his virginity, an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends. But Alex, a super gregarious dude, is oddly unmotivated. A magical house party throws Alex into the presence of Elliot, a hunky college guy, who pegs Alex as gay and flirts hard. Alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself.",12.737,/e9haaQZp1WsJLauz9WNT30lKCCL.jpg,2018-04-16,Alex Strangelove,False,6.7,894
False,/msuSWuBdzzhWtWjViOGrlsnDOV7.jpg,[99],511791,en,Mercury 13,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight.",2.594,/cIH8lHaNRGjSLXlkOzyp1MkE0yk.jpg,2018-04-08,Mercury 13,False,6.8,13
True,/af3tWEnZUCT9M4eBDXrRwowyqSB.jpg,[],502050,en,Girl Scout Nookies 5,"Emma Hix heard how many boxes her fellow scouts sold over here, so she came up and offered up her sweet thang as well! Andi Rye sold Jerry 40 boxes with some pussy on the side! Joseline Kelly refused to be beat by Andi, so she sold Mike 50 boxes, some pussy and a sweet salad toss! All girl scout nookies were sweet and tight and they love ice cream as well. Vienna Rose is a cute blonde slut with a bubble butt that offered up her nookies as incentive to buy cookies, so I went to town on that ass!",0.6609999999999999,/9o9l7109HpsK9oWl8KtFQkP0zis.jpg,2018-02-05,Girl Scout Nookies 5,False,8.0,1
False,/95AKEQdhAF7YlH6XJSOFaqNTW0J.jpg,"[16, 28, 35, 878, 10770]",491633,en,Marvel Rising: Secret Warriors,"When a threat no one could have expected bears down on the Marvel Universe, this ragtag, untrained band of teens have no choice but to rise together and prove to the world that sometimes the difference between a 'hero' and 'misfit' is just in the name.",4.869,/rXmc4jvDBU04Wp8r5JMWy3HbhB3.jpg,2018-09-30,Marvel Rising: Secret Warriors,False,6.5,13
False,/2UYTeccpmz8O0OkhhzIcIoHvKyE.jpg,"[35, 18, 36]",427214,en,The Happy Prince,"The story of the last days of Oscar Wilde. This great man of letters, once one of the most famous authors in England, is now a superstar on the skids. As Oscar lies on his death bed, the past comes flooding back to him, transporting him to other times and places.",5.727,/6jLkkZO4zryBTcCwkVGliQ3h5TU.jpg,2018-04-12,The Happy Prince,False,6.8,64
False,/xhGYXyPfey7jDDbIGJKxQMnNNrE.jpg,"[14, 18, 53, 27]",362826,en,Wildling,A young woman held in captivity discovers the realities of truth and lies in the outside world.,11.99,/wZQR6hKRUBqHRL4lfECFES68zGF.jpg,2018-04-13,Wildling,False,5.5,130
False,/nvxj7TwfyY9j2AnQDaNkLawaHAn.jpg,"[53, 27]",429742,en,Still/Born,"Still/Born follows Mary, a new mother who lost one of her twins in childbirth. As she struggles with the loss of one of her children, she starts to suspect something sinister is after her surviving child - a supernatural entity that has chosen her child and will stop at nothing to take it from her.",3.443,/kZ1BbnMArbnSISel8dK9mpRwWIB.jpg,2018-12-06,Still/Born,False,5.8,54
False,/g3MUGPpNcx9cZ94TAeJGXpJK8Iv.jpg,[35],353576,en,The Con Is On,"In an effort to avoid paying off a massive gambling debt to a notorious mobster in England, a couple flees to Los Angeles and hatch a jewel theft plot.",8.007,/d4ZzzFOokK356jf6L6vUp3RKNvM.jpg,2018-05-04,The Con Is On,False,4.0,54
False,/zX0pEwk0zDnS85Nxl1hI6h6dfFu.jpg,"[878, 27, 53]",430231,en,The Endless,Two brothers return to the cult they fled from years ago to discover that the group's beliefs may be more sane than they once thought.,13.325999999999999,/49sb3kEZplzudQBhJDSt0mNJm4V.jpg,2018-04-06,The Endless,False,6.5,291
False,/5wjCAZ8LrmOsEKS6FcZY8V4AwUM.jpg,"[18, 35]",10148,en,Krystal,A young man living a sheltered life develops a crush on a stripper and joins her Alcoholics Anonymous group just so he can be in the same room with her.,4.4239999999999995,/5Do7HKvKPgjiBVJieMAOt8aZXAB.jpg,2018-04-13,Krystal,False,4.4,19
False,/23SZepxYhpeaBeEGiMrtWA84ANu.jpg,"[80, 18, 9648]",199928,en,The Outsider,A former American G.I. joins a yakuza family after his release from prison in post-World War II Osaka.,10.329,/m2riQcEzjVrkP8wKHDXwC5EQpHQ.jpg,2018-03-09,The Outsider,False,6.2,235
False,/tonBjEWI58frnenVLZpYaPnToxb.jpg,"[16, 35]",511138,en,Animal Behaviour,"Five animals meet regularly to discuss their inner angst in a group therapy session led by Dr. Clement, a canine psychotherapist.  The group includes Lorraine, a leech who suffers from separation anxiety; Cheryl, a praying mantis who can’t seem to keep a man; Todd, a pig with an eating disorder; Jeffrey, a bird with guilt issues; and Linda, an obsessive-compulsive cat.",3.281,/o0HlrwWurz1uPmVvgk0GafUrRPN.jpg,2018-06-04,Animal Behaviour,False,6.5,38
False,/8yK93PS9szsgG2Il5roILCev88s.jpg,"[99, 10402]",501350,en,The Doors: Live at the Isle of Wight Festival 1970,"Filmed on August 1970, 2AM, in front of 600,000 people, with Jim Morrison’s ongoing Miami obscenity trial still weighing heavily on the band, they traverse such staples as “Roadhouse Blues”, “Break On Through (To The Other Side)”, and “Light My Fire”.",0.662,/14Q2qTbYkU1aSnt8bERzJxYUnR2.jpg,2018-02-23,The Doors - Live at the Isle of Wight Festival 1970,False,10.0,1
False,/deOstkfYizaEBHqLc2p44v1bEay.jpg,[99],491052,en,The Gospel According to André,"From the segregated American South to the fashion capitals of the world, operatic fashion editor André Leon Talley's life and career are on full display, in a poignant portrait that includes appearances by Anna Wintour, Marc Jacobs, Tom Ford, Bethann Hardison, Valentino, and Manolo Blahnik.",0.6,/d0rDkNZ7gtwgI3jhwH57qDw7XH4.jpg,2018-03-18,The Gospel According to André,False,8.0,2
False,,"[99, 10402]",511662,en,Death Metal Grandma,"Death Metal Grandma follows 97-year-old Holocaust survivor, Inge Ginsberg, who has decided to break out as a singer of Death Metal music.",0.6,/ntUEX3IPYGhJlT6bCJEGLSghVCt.jpg,2018-03-01,Death Metal Grandma,False,6.0,1
False,/z9wwKf92GoGwfmKq8NumTlYBAML.jpg,"[99, 10770]",511689,en,Say Her Name: The Life and Death of Sandra Bland,"Sandra Bland was a bright, energetic activist whose life was cut short when a traffic stop resulted in a mysterious jail cell death just three days later.",2.228,/lSd7tysqV914OSsYBRey2zmlMpV.jpg,2018-04-25,Say Her Name: The Life and Death of Sandra Bland,False,6.3,3
False,/cWgRTVSdfnjTRHIH8WQki69lOoU.jpg,"[35, 18, 10749]",511751,en,Idle Thoughts,"When a demanding lover inspires her to write, an idle woman must fake the relationship in order to complete her new book.",2.715,/jufijj94Pwk323WCu9R2TbMIaHs.jpg,2018-03-14,Idle Thoughts,False,5.0,3
False,/hIYW4b3KiFczT0OWU80XmqiXg4r.jpg,"[35, 18]",511785,en,Alex Strangelove,"Alex Truelove is on a quest to lose his virginity, an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends. But Alex, a super gregarious dude, is oddly unmotivated. A magical house party throws Alex into the presence of Elliot, a hunky college guy, who pegs Alex as gay and flirts hard. Alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself.",12.737,/e9haaQZp1WsJLauz9WNT30lKCCL.jpg,2018-04-16,Alex Strangelove,False,6.7,894
False,/msuSWuBdzzhWtWjViOGrlsnDOV7.jpg,[99],511791,en,Mercury 13,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight.",2.594,/cIH8lHaNRGjSLXlkOzyp1MkE0yk.jpg,2018-04-08,Mercury 13,False,6.8,13
False,/2uvfioN7TjQCSlLmRFedRCya2Hd.jpg,"[27, 53]",513510,en,All Light Will End,"When a capricious young author with a dark secret returns home for her brother's graduation, she finds herself haunted by the past and tormented by night terrors.",2.7689999999999997,/OiReATeSgIyIPePtNeaUfQfDGX.jpg,2018-03-24,All Light Will End,False,6.1,9
False,/ncvj5AcLyLH9OaxDDEIP5ZLYQv5.jpg,[18],513536,en,Home Free,"As college students Jake and Jan struggle to stay afloat in the current economic climate, a lucrative business opportunity presents itself through their angel investor and landlord, George. After an unfortunate series of events, the deal suddenly falls apart, and the couple, now further in debt, takes drastic measures to eliminate George to collect a large sum of money. But things do not always go to plan and after numerous failed attempts to wipe out their intended target, the couple goes on the run with George in close pursuit to even the score.",0.6,/ridOrzmSG372VZ0DIPg1gwBkICA.jpg,2018-05-03,Home Free,False,6.0,1
False,/993h9NdPYRhVEyqbKM7tU60bsXq.jpg,"[35, 18]",513568,en,Fishbowl California,A man struggling to find purpose in life is enlightened by a drunk ailing widow.,4.526,/oO6AWeWxaDvWmUfBtDBkj9ekgGy.jpg,2018-05-01,Fishbowl California,False,7.3,6
False,,[10402],513575,en,The Kids Are Alright,short film directed by Cara Stricker for Chloe x Halle,1.304,/f6iAGQgDXWHgC0KNBNYXVPW3DkK.jpg,2018-03-23,The Kids Are Alright,False,9.0,1
True,/soiGsMyKrKR0H3tUZBQfqnakJTj.jpg,[],503708,en,My Girlfriend's Mom,"They're older, wiser and hornier! Five sexy cougars take matters into their own hands and seduce their daughter's boyfriends. Every young man's fantasy cums true in this MILF extravaganza- My Girlfriend's Mom.",0.84,/r9aljw2OW1Cl9ACA5coZPqB9jHI.jpg,2018-01-22,My Girlfriend's Mom,False,6.0,1
False,/xiouDVmjxrVSCjYyhFHqNh4JWC8.jpg,[],503735,en,Gold Blooded,"Dakota Fred Hurt, Dustin Hurt and the Richardson brothers battle nature, time, and death itself to strike gold under a huge waterfall. This film documents what Fred and Dustin were up to since they left Discovery's GOLD RUSH, and it's the prequel to Discovery's new show starring this team called GOLD RUSH: WHITE WATER.",0.6,/lBJQuE27yyvQhtwG8M8Chqmt5ID.jpg,2018-02-07,Gold Blooded,False,4.0,1
False,/bifGjXrX7aPUGHLXgUnvwweiDAs.jpg,[27],503751,en,The Ranger,"Teen punks, on the run from the cops and hiding out in the woods, come up against the local authority—an unhinged park ranger with an axe to grind.",4.752,/Q7ajnTVWtvecqHVYaRfSYFH78d.jpg,2018-03-12,The Ranger,False,4.8,20
False,/ebcNmjWoq14VSnfj9wM87uJ1blQ.jpg,"[53, 27]",503752,en,What Keeps You Alive,"Majestic mountains, a still lake and venomous betrayals engulf a female married couple attempting to celebrate their one-year anniversary.",6.23,/iHrNKFoG3XOy5oPygR90TR5nfJt.jpg,2018-08-24,What Keeps You Alive,False,5.8,52
False,/tguW0wGvYMNzsHmJIZafDE8pLsj.jpg,"[53, 35]",503755,en,Brothers' Nest,"With their Mother dying of cancer, intent on changing her will to benefit her new husband before she dies, two brothers go to extreme and deadly lengths to protect their inheritance from being signed away before it’s too late.",5.742000000000001,/b2k7IdRHHuD2HZPZMWsZzRFUHoA.jpg,2018-06-21,Brothers' Nest,False,7.1,13
False,/h858Q0sJwIyePN5p4AgIlN052wF.jpg,[35],503758,en,Most Likely to Murder,"Billy, the coolest kid in high school, comes back to his hometown 15 years later to find he’s no longer cool and the girl he still has feelings for now dates the former town outcast. Billy becomes obsessed with proving the outcast is a murderer.",3.878,/uozkm1AvcEo8ZKU3UKam06YWmbc.jpg,2018-03-12,Most Likely to Murder,False,5.9,18
False,/gke8HPmcfOlkwvQLSHZsif9G4AD.jpg,[18],493490,en,Mr. Jholay,"Three middle aged childhood friends Purne, Karne and Guna Prasad are still bachelor and want to get married and settled. Purne’s mother want to marry his son with a daughter of a rich villager. The father of the born unlucky girl has announced 1.5 Million rupees for her groom. Karne from the untouchable cast is in one sided love with the same born unlucky girl. Guna Prasad, a public school teacher is unable to express his deep inner love to Karne’s sister. The dreams and desires of each friend bring conflict between them and the drama gone extreme when a hunter tourist make an entry in the village. Their childhood friendship is now on the edge of the sword.",2.1319999999999997,/t8iPApErEDVPJRtVSTaGcXF7gAE.jpg,2018-01-12,Mr. Jholay,False,9.0,1
False,,[],514166,en,Brothers in Arms,"Charlie Sheen narrates, as cast and crew share their personal experiences making the Academy Award winning film, Platoon. This non-union, low budget, independent film was cast almost exclusively with young, unknown actors making their first film. Together they share their first hand accounts of the grueling boot camp, Oliver Stone's ""unique"" directing style, and the brutal filming conditions that together forged their eternal brotherhood.",0.6,/81sJXQKffSM995iW5eZOlul8JLY.jpg,2018-11-13,Brothers in Arms,False,1.0,1
False,/wbk9VvJ8lkUF0ElpfRm3dFIzMJf.jpg,"[53, 27]",473149,en,Traffik,"A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",18.735,/e2Z466e9402RFP6wxRMfXYYiJHA.jpg,2018-04-20,Traffik,False,5.7,158
False,/k3peZU1BPCVTBOrww1gP9y9BLOJ.jpg,[18],473706,en,Pin Cushion,"Super close mother Lyn and daughter Iona (Dafty One and Dafty Two) are excited for their new life in a new town. Determined to make a success of things after a tricky start, Iona becomes 'best friends' with Keely, Stacey and Chelsea. Used to being Iona's bestie herself, Lyn feels left out. So Lyn also makes friends with Belinda, her neighbour.",3.225,/wTfa0IHWyFivMoLKIey9aduuT8d.jpg,2018-07-13,Pin Cushion,False,7.0,18
False,/7OsZArblCdANebt37mxBYO3vrY7.jpg,"[18, 14, 10749]",474333,en,Ray Meets Helen,"Ray meets Helen during a random collision of altered fates. They are strangers, over sixty, lonely, luckless. He hit rock bottom in the big city, she on a small farm. It’s a struggle not to give up or in. But then separately and without warning, each becomes overwhelmed by unrelated and extraordinary events.",0.731,/vFBKIdcBqoruoIKOrbWqHEBWtqp.jpg,2018-05-04,Ray Meets Helen,False,4.0,2
False,/xv2UTn6bU0wwmMW8D8ZnAx7SWNX.jpg,[35],474335,en,Uncle Drew,Uncle Drew recruits a squad of older basketball players to return to the court to compete in a tournament.,18.021,/cDjAlFbpvjuxH4gFD02fqlyk6qL.jpg,2018-06-27,Uncle Drew,False,6.5,203
False,/yR6952VuJ2OchliEj0vyRxFZiBT.jpg,"[28, 18, 12]",474392,en,Samson,"After losing the love of his life to a cruel Philistine prince, a young Hebrew with Supernatural strength defends his people, sacrificing everything to avenge his love, his people, and his God.",9.579,/v7Zaj1IEzMMB7KzfglpxdXWB66u.jpg,2018-02-16,Samson,False,5.2,62
False,,"[10749, 18, 10770]",565274,en,Christmas on Holly Lane,"Three childhood friends, Sarah, Riley and Cat, with fond memories of Christmas at Sarah's house, come together as adults to save Sarah's home in the hopes of having many more beautiful Christmases together.",1.976,/yXuWofRh7DUONsEmQciMvAjS686.jpg,2018-11-11,Christmas on Holly Lane,False,6.0,2
False,,[35],565278,en,Hushaaru,"The story of four friends from middle-class families who believe in carving a niche for themselves by not following a trodden path set by others. However, their liberal attitude is condemned by the conservative society. Things get more complicated when one of them is diagnosed by with cancer. Will this deter their confidence? Will the friends still be able to achieve what they want in life?",0.615,/pSGS0u6iHXkIKIUpQYCp4mBeXEI.jpg,2018-12-13,Hushaaru,False,7.5,1
